KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
,,,,,,,人口総数,男,女,世帯総数
112030100,2,川口市,飯原町,0,,,1433,705,728,675
112030110,2,川口市,原町,0,,,3118,1570,1548,1322
112030120,2,川口市,宮町,0,,,1627,804,823,755
112030130,3,川口市,南町,0,,,3778,1912,1866,1678
11203013001,4,川口市,南町一丁目,0,,,2637,1327,1310,1121
11203013002,4,川口市,南町二丁目,0,,,1141,585,556,557
112030140,2,川口市,緑町,0,,,262,137,125,110
112030150,2,川口市,荒川町,0,,,1,1,,1
112030160,2,川口市,並木元町,0,,,4511,2185,2326,1811
112030170,3,川口市,並木,0,,,16495,8533,7962,9838
11203017001,4,川口市,並木一丁目,0,,,4801,2435,2366,2532
11203017002,4,川口市,並木二丁目,0,,,4835,2517,2318,3036
11203017003,4,川口市,並木三丁目,0,,,4642,2402,2240,2950
11203017004,4,川口市,並木四丁目,0,,,2217,1179,1038,1320
112030180,2,川口市,前川町,0,,,9,6,3,3
112030190,3,川口市,青木,0,,,15022,7490,7532,6464
11203019001,4,川口市,青木一丁目,0,,,4412,2176,2236,1877
11203019002,4,川口市,青木二丁目,0,,,2556,1280,1276,1212
11203019003,4,川口市,青木三丁目,0,,,2410,1215,1195,1020
11203019004,4,川口市,青木四丁目,0,,,3758,1926,1832,1588
11203019005,4,川口市,青木五丁目,0,,,1886,893,993,767
112030200,3,川口市,中青木,0,,,11438,5687,5751,5390
11203020001,4,川口市,中青木一丁目,0,,,1475,739,736,783
11203020002,4,川口市,中青木二丁目,0,,,3961,1996,1965,1801
11203020003,4,川口市,中青木三丁目,0,,,2826,1382,1444,1360
11203020004,4,川口市,中青木四丁目,0,,,2140,1065,1075,991
11203020005,4,川口市,中青木五丁目,0,,,1036,505,531,455
112030210,3,川口市,西青木,0,,,9880,5094,4786,5332
11203021001,4,川口市,西青木一丁目,0,,,2259,1153,1106,1244
11203021002,4,川口市,西青木二丁目,0,,,2923,1519,1404,1522
11203021003,4,川口市,西青木三丁目,0,,,1679,844,835,968
11203021004,4,川口市,西青木四丁目,0,,,1236,662,574,694
11203021005,4,川口市,西青木五丁目,0,,,1783,916,867,904
112030220,3,川口市,上青木西,0,,,9745,4881,4864,4436
11203022001,4,川口市,上青木西一丁目,0,,,2908,1428,1480,1261
11203022002,4,川口市,上青木西二丁目,0,,,1535,796,739,784
11203022003,4,川口市,上青木西三丁目,0,,,897,477,420,427
11203022004,4,川口市,上青木西四丁目,0,,,2256,1129,1127,1033
11203022005,4,川口市,上青木西五丁目,0,,,2149,1051,1098,931
112030230,3,川口市,上青木,0,,,12459,6276,6183,5608
11203023001,4,川口市,上青木一丁目,0,,,3761,1879,1882,1684
11203023002,4,川口市,上青木二丁目,0,,,2639,1356,1283,1209
11203023003,4,川口市,上青木三丁目,0,,,1697,841,856,721
11203023004,4,川口市,上青木四丁目,0,,,1555,786,769,718
11203023005,4,川口市,上青木五丁目,0,,,1086,551,535,463
11203023006,4,川口市,上青木六丁目,0,,,1721,863,858,813
112030240,3,川口市,南前川,0,,,2545,1301,1244,1149
11203024001,4,川口市,南前川一丁目,0,,,868,424,444,356
11203024002,4,川口市,南前川二丁目,0,,,1677,877,800,793
112030250,2,川口市,前上町,0,,,2067,1038,1029,852
112030260,3,川口市,前川,0,,,9790,4888,4902,4336
11203026001,4,川口市,前川一丁目,0,,,1504,759,745,683
11203026002,4,川口市,前川二丁目,0,,,2497,1256,1241,1076
11203026003,4,川口市,前川三丁目,0,,,3193,1569,1624,1390
11203026004,4,川口市,前川四丁目,0,,,2596,1304,1292,1187
112030270,3,川口市,朝日,0,,,15802,7978,7824,7160
11203027001,4,川口市,朝日一丁目,0,,,3997,1972,2025,1731
11203027002,4,川口市,朝日二丁目,0,,,3188,1641,1547,1503
11203027003,4,川口市,朝日三丁目,0,,,2700,1350,1350,1264
11203027004,4,川口市,朝日四丁目,0,,,1536,778,758,665
11203027005,4,川口市,朝日五丁目,0,,,1762,883,879,797
11203027006,4,川口市,朝日六丁目,0,,,2619,1354,1265,1200
112030280,3,川口市,末広,0,,,9854,4886,4968,4185
11203028001,4,川口市,末広一丁目,0,,,5187,2603,2584,2156
11203028002,4,川口市,末広二丁目,0,,,2177,1086,1091,941
11203028003,4,川口市,末広三丁目,0,,,2490,1197,1293,1088
112030290,2,川口市,新井町,0,,,2716,1377,1339,1237
112030300,3,川口市,元郷,0,,,19065,9604,9461,8394
11203030001,4,川口市,元郷一丁目,0,,,6342,3140,3202,2773
11203030002,4,川口市,元郷二丁目,0,,,5324,2688,2636,2248
11203030003,4,川口市,元郷三丁目,0,,,1627,854,773,743
11203030004,4,川口市,元郷四丁目,0,,,2274,1152,1122,987
11203030005,4,川口市,元郷五丁目,0,,,2256,1149,1107,1117
11203030006,4,川口市,元郷六丁目,0,,,1242,621,621,526
112030310,3,川口市,弥平,0,,,4200,2174,2026,1902
11203031001,4,川口市,弥平一丁目,0,,,2158,1102,1056,941
11203031002,4,川口市,弥平二丁目,0,,,1189,593,596,492
11203031003,4,川口市,弥平三丁目,0,,,441,236,205,233
11203031004,4,川口市,弥平四丁目,0,,,412,243,169,236
112030320,3,川口市,東領家,0,,,5885,3261,2624,2759
11203032001,4,川口市,東領家一丁目,0,,,1621,848,773,731
11203032002,4,川口市,東領家二丁目,0,,,1520,844,676,695
11203032003,4,川口市,東領家三丁目,0,,,1594,915,679,784
11203032004,4,川口市,東領家四丁目,0,,,413,244,169,221
11203032005,4,川口市,東領家五丁目,0,,,737,410,327,328
112030330,3,川口市,領家,0,,,6191,3278,2913,2968
11203033001,4,川口市,領家一丁目,0,,,1805,945,860,846
11203033002,4,川口市,領家二丁目,0,,,1629,847,782,777
11203033003,4,川口市,領家三丁目,0,,,1978,1013,965,872
11203033004,4,川口市,領家四丁目,0,,,653,407,246,395
11203033005,4,川口市,領家五丁目,0,,,126,66,60,78
112030340,2,川口市,河原町,0,,,,,,
112030350,2,川口市,大字赤井,0,,,3845,1882,1963,1335
112030360,2,川口市,大字東本郷,0,,,7467,3751,3716,2946
112030370,2,川口市,大字蓮沼,0,,,212,111,101,101
112030380,2,川口市,大字前野宿,0,,,1385,719,666,509
112030390,2,川口市,大字東貝塚,0,,,757,386,371,279
112030400,2,川口市,大字大竹,0,,,1354,692,662,559
112030410,2,川口市,大字峯,0,,,5911,2983,2928,2314
112030420,2,川口市,大字新堀,0,,,2687,1365,1322,1151
112030430,2,川口市,大字榛松,0,,,1947,1002,945,761
112030440,3,川口市,赤井,0,,,3272,1684,1588,1403
11203044001,4,川口市,赤井一丁目,0,,,1041,540,501,453
11203044002,4,川口市,赤井二丁目,0,,,209,99,110,83
11203044003,4,川口市,赤井三丁目,0,,,484,243,241,198
11203044004,4,川口市,赤井四丁目,0,,,1538,802,736,669
112030450,3,川口市,江戸,0,,,1524,812,712,682
11203045001,4,川口市,江戸一丁目,0,,,464,250,214,219
11203045002,4,川口市,江戸二丁目,0,,,431,211,220,159
11203045003,4,川口市,江戸三丁目,0,,,629,351,278,304
112030460,3,川口市,江戸袋,0,,,1913,983,930,786
11203046001,4,川口市,江戸袋一丁目,0,,,1913,983,930,786
11203046002,4,川口市,江戸袋二丁目,0,,,,,,
112030470,3,川口市,本蓮,0,,,2087,986,1101,850
11203047001,4,川口市,本蓮一丁目,0,,,739,344,395,281
11203047002,4,川口市,本蓮二丁目,0,,,589,284,305,241
11203047003,4,川口市,本蓮三丁目,0,,,705,335,370,299
11203047004,4,川口市,本蓮四丁目,0,,,54,23,31,29
112030480,3,川口市,東本郷,0,,,1316,668,648,508
11203048001,4,川口市,東本郷一丁目,0,,,185,104,81,94
11203048002,4,川口市,東本郷二丁目,0,,,1131,564,567,414
112030490,3,川口市,大字安行領根岸,0,,,11686,5724,5962,4664
11203049001,4,川口市,大字安行領根岸,0,,,6725,3314,3411,2704
11203049002,4,川口市,大字安行領根岸,0,,,4961,2410,2551,1960
112030500,2,川口市,大字安行領在家,0,,,25,13,12,10
112030510,2,川口市,大字道合,0,,,4506,2150,2356,1769
112030520,2,川口市,大字神戸,0,,,2691,1298,1393,910
112030530,2,川口市,大字木曽呂,0,,,6048,3074,2974,2277
112030540,2,川口市,大字東内野,0,,,4146,2116,2030,1503
112030550,2,川口市,大字源左衛門新田,0,,,2604,1297,1307,1019
112030560,2,川口市,大字石神,0,,,5698,2909,2789,2115
112030570,2,川口市,大字赤芝新田,0,,,501,187,314,96
112030580,2,川口市,大字西新井宿,0,,,2939,1280,1659,810
112030590,2,川口市,大字新井宿,0,,,2582,1227,1355,980
112030600,2,川口市,大字赤山,0,,,3174,1554,1620,1223
112030610,2,川口市,在家町,0,,,1783,883,900,775
112030620,2,川口市,北園町,0,,,2785,1383,1402,1253
112030630,2,川口市,柳根町,0,,,1678,855,823,661
112030640,3,川口市,大字芝,0,,,10206,5108,5098,4735
11203064001,4,川口市,大字芝,0,,,1236,624,612,517
11203064002,4,川口市,大字芝,0,,,4214,2106,2108,2007
11203064003,4,川口市,大字芝,0,,,4756,2378,2378,2211
112030650,2,川口市,大字伊刈,0,,,3791,1887,1904,1533
112030660,2,川口市,大字小谷場,0,,,4507,2271,2236,1967
112030670,3,川口市,芝中田,0,,,5561,2940,2621,2969
11203067001,4,川口市,芝中田一丁目,0,,,2465,1308,1157,1392
11203067002,4,川口市,芝中田二丁目,0,,,3096,1632,1464,1577
112030680,2,川口市,芝新町,0,,,3404,1739,1665,2274
112030690,3,川口市,芝下,0,,,5149,2564,2585,2289
11203069001,4,川口市,芝下一丁目,0,,,1285,610,675,537
11203069002,4,川口市,芝下二丁目,0,,,2024,1035,989,956
11203069003,4,川口市,芝下三丁目,0,,,1840,919,921,796
112030700,3,川口市,芝,0,,,12371,6338,6033,6635
11203070001,4,川口市,芝一丁目,0,,,3099,1581,1518,1504
11203070002,4,川口市,芝二丁目,0,,,2855,1455,1400,1544
11203070003,4,川口市,芝三丁目,0,,,1538,788,750,758
11203070004,4,川口市,芝四丁目,0,,,2840,1448,1392,1540
11203070005,4,川口市,芝五丁目,0,,,2039,1066,973,1289
112030710,3,川口市,芝樋ノ爪,0,,,3441,1874,1567,1977
11203071001,4,川口市,芝樋ノ爪一丁目,0,,,2475,1353,1122,1462
11203071002,4,川口市,芝樋ノ爪二丁目,0,,,966,521,445,515
112030720,3,川口市,芝富士,0,,,5416,2684,2732,2704
11203072001,4,川口市,芝富士一丁目,0,,,3099,1529,1570,1613
11203072002,4,川口市,芝富士二丁目,0,,,2317,1155,1162,1091
112030730,2,川口市,芝園町,0,,,4462,2362,2100,2559
112030740,3,川口市,芝塚原,0,,,2914,1474,1440,1252
11203074001,4,川口市,芝塚原一丁目,0,,,1285,655,630,579
11203074002,4,川口市,芝塚原二丁目,0,,,1629,819,810,673
112030750,3,川口市,芝西,0,,,3944,2021,1923,1883
11203075001,4,川口市,芝西一丁目,0,,,2079,1060,1019,1014
11203075002,4,川口市,芝西二丁目,0,,,1865,961,904,869
112030760,3,川口市,柳崎,0,,,9617,4801,4816,4111
11203076001,4,川口市,柳崎一丁目,0,,,2094,1070,1024,958
11203076002,4,川口市,柳崎二丁目,0,,,1487,756,731,599
11203076003,4,川口市,柳崎三丁目,0,,,2053,1013,1040,795
11203076004,4,川口市,柳崎四丁目,0,,,1725,848,877,732
11203076005,4,川口市,柳崎五丁目,0,,,2258,1114,1144,1027
112030770,2,川口市,大字安行原,0,,,9102,4628,4474,3420
112030780,2,川口市,大字安行領家,0,,,3145,1595,1550,1156
112030790,2,川口市,大字安行慈林,0,,,6716,3345,3371,2559
112030800,2,川口市,大字安行,0,,,1948,1010,938,716
112030810,2,川口市,大字安行吉岡,0,,,3457,1723,1734,1291
112030820,2,川口市,大字安行藤八,0,,,2865,1440,1425,1125
112030830,2,川口市,大字安行吉蔵,0,,,2543,1283,1260,896
112030840,2,川口市,大字安行北谷,0,,,1915,979,936,817
112030850,2,川口市,大字安行小山,0,,,691,321,370,192
112030860,2,川口市,大字安行西立野,0,,,197,97,100,81
112030870,3,川口市,安行出羽,0,,,4327,2199,2128,1648
11203087001,4,川口市,安行出羽一丁目,0,,,532,271,261,217
11203087002,4,川口市,安行出羽二丁目,0,,,969,479,490,369
11203087003,4,川口市,安行出羽三丁目,0,,,901,470,431,344
11203087004,4,川口市,安行出羽四丁目,0,,,1028,524,504,381
11203087005,4,川口市,安行出羽五丁目,0,,,897,455,442,337
112030890,2,川口市,大字西立野,0,,,4097,2052,2045,1668
112030900,2,川口市,大字長蔵新田,0,,,45,23,22,36
112030910,2,川口市,大字久左衛門新田,0,,,1113,562,551,417
112030920,2,川口市,大字藤兵衛新田,0,,,1019,515,504,362
112030930,2,川口市,大字行衛,0,,,144,71,73,62
112030940,2,川口市,大字差間,0,,,2257,1150,1107,780
112030950,2,川口市,戸塚鋏町,0,,,1966,1002,964,870
112030960,2,川口市,戸塚境町,0,,,2051,1034,1017,822
112030970,3,川口市,東川口,0,,,14148,6984,7164,6364
11203097001,4,川口市,東川口一丁目,0,,,2472,1204,1268,1136
11203097002,4,川口市,東川口二丁目,0,,,2216,1085,1131,1078
11203097003,4,川口市,東川口三丁目,0,,,1345,659,686,677
11203097004,4,川口市,東川口四丁目,0,,,3194,1595,1599,1494
11203097005,4,川口市,東川口五丁目,0,,,2613,1279,1334,1034
11203097006,4,川口市,東川口六丁目,0,,,2308,1162,1146,945
112030980,3,川口市,北原台,0,,,6076,3154,2922,2531
11203098001,4,川口市,北原台一丁目,0,,,2416,1277,1139,1103
11203098002,4,川口市,北原台二丁目,0,,,2291,1128,1163,894
11203098003,4,川口市,北原台三丁目,0,,,1369,749,620,534
112030990,3,川口市,戸塚,0,,,11660,5789,5871,4968
11203099001,4,川口市,戸塚一丁目,0,,,2044,1024,1020,950
11203099002,4,川口市,戸塚二丁目,0,,,2282,1112,1170,1041
11203099003,4,川口市,戸塚三丁目,0,,,2676,1308,1368,1111
11203099004,4,川口市,戸塚四丁目,0,,,2343,1180,1163,906
11203099005,4,川口市,戸塚五丁目,0,,,1426,715,711,566
11203099006,4,川口市,戸塚六丁目,0,,,889,450,439,394
112031000,3,川口市,戸塚東,0,,,11525,5787,5738,5014
11203100001,4,川口市,戸塚東一丁目,0,,,2913,1494,1419,1487
11203100002,4,川口市,戸塚東二丁目,0,,,2834,1407,1427,1206
11203100003,4,川口市,戸塚東三丁目,0,,,3257,1611,1646,1376
11203100004,4,川口市,戸塚東四丁目,0,,,2521,1275,1246,945
112031010,3,川口市,差間,0,,,5570,2809,2761,2166
11203101001,4,川口市,差間一丁目,0,,,1331,691,640,580
11203101002,4,川口市,差間二丁目,0,,,2048,1001,1047,773
11203101003,4,川口市,差間三丁目,0,,,2191,1117,1074,813
112031020,3,川口市,長蔵,0,,,2782,1415,1367,1222
11203102001,4,川口市,長蔵一丁目,0,,,1174,565,609,549
11203102002,4,川口市,長蔵二丁目,0,,,1000,534,466,423
11203102003,4,川口市,長蔵三丁目,0,,,608,316,292,250
112031030,3,川口市,芝高木,0,,,2388,1180,1208,1124
11203103001,4,川口市,芝高木一丁目,0,,,1134,566,568,562
11203103002,4,川口市,芝高木二丁目,0,,,1254,614,640,562
112031040,2,川口市,芝宮根町,0,,,1074,552,522,487
112031050,2,川口市,芝東町,0,,,755,375,380,301
112031060,2,川口市,新堀町,0,,,271,133,138,107
112031070,3,川口市,榛松,0,,,2727,1396,1331,1065
11203107001,4,川口市,榛松一丁目,0,,,433,242,191,181
11203107002,4,川口市,榛松二丁目,0,,,812,412,400,287
11203107003,4,川口市,榛松三丁目,0,,,1482,742,740,597
112031080,3,川口市,桜町,0,,,8072,3977,4095,3618
11203108001,4,川口市,桜町一丁目,0,,,1632,800,832,758
11203108002,4,川口市,桜町二丁目,0,,,893,440,453,378
11203108003,4,川口市,桜町三丁目,0,,,1946,933,1013,874
11203108004,4,川口市,桜町四丁目,0,,,1166,602,564,564
11203108005,4,川口市,桜町五丁目,0,,,987,507,480,477
11203108006,4,川口市,桜町六丁目,0,,,1448,695,753,567
112031090,3,川口市,鳩ヶ谷本町,0,,,7602,3777,3825,3224
11203109001,4,川口市,鳩ヶ谷本町一丁目,0,,,1891,910,981,811
11203109002,4,川口市,鳩ヶ谷本町二丁目,0,,,1149,574,575,529
11203109003,4,川口市,鳩ヶ谷本町三丁目,0,,,2651,1350,1301,1114
11203109004,4,川口市,鳩ヶ谷本町四丁目,0,,,1911,943,968,770
112031100,3,川口市,坂下町,0,,,6405,3239,3166,3136
11203110001,4,川口市,坂下町一丁目,0,,,672,330,342,338
11203110002,4,川口市,坂下町二丁目,0,,,2157,1089,1068,1023
11203110003,4,川口市,坂下町三丁目,0,,,2559,1310,1249,1258
11203110004,4,川口市,坂下町四丁目,0,,,1017,510,507,517
112031110,2,川口市,大字里,0,,,10490,5244,5246,4510
112031120,2,川口市,大字辻,0,,,5150,2618,2532,2144
112031130,3,川口市,三ツ和,0,,,3248,1667,1581,1500
11203113001,4,川口市,三ツ和一丁目,0,,,1292,627,665,579
11203113002,4,川口市,三ツ和二丁目,0,,,1321,702,619,612
11203113003,4,川口市,三ツ和三丁目,0,,,635,338,297,309
112031140,2,川口市,大字前田,0,,,185,88,97,94
112031150,3,川口市,鳩ヶ谷緑町,0,,,1979,1010,969,911
11203115001,4,川口市,鳩ヶ谷緑町一丁目,0,,,679,350,329,275
11203115002,4,川口市,鳩ヶ谷緑町二丁目,0,,,1300,660,640,636
112031160,3,川口市,南鳩ヶ谷,0,,,17994,9171,8823,8019
11203116001,4,川口市,南鳩ヶ谷一丁目,0,,,2124,1115,1009,987
11203116002,4,川口市,南鳩ヶ谷二丁目,0,,,2229,1121,1108,925
11203116003,4,川口市,南鳩ヶ谷三丁目,0,,,2328,1147,1181,1021
11203116004,4,川口市,南鳩ヶ谷四丁目,0,,,2202,1093,1109,1042
11203116005,4,川口市,南鳩ヶ谷五丁目,0,,,2591,1371,1220,1284
11203116006,4,川口市,南鳩ヶ谷六丁目,0,,,2497,1276,1221,1040
11203116007,4,川口市,南鳩ヶ谷七丁目,0,,,3449,1766,1683,1436
11203116008,4,川口市,南鳩ヶ谷八丁目,0,,,574,282,292,284
112031170,3,川口市,八幡木,0,,,2886,1457,1429,1199
11203117001,4,川口市,八幡木一丁目,0,,,716,354,362,272
11203117002,4,川口市,八幡木二丁目,0,,,1244,616,628,491
11203117003,4,川口市,八幡木三丁目,0,,,926,487,439,436
112031180,3,川口市,戸塚南,0,,,4966,2466,2500,1740
11203118001,4,川口市,戸塚南一丁目,0,,,862,435,427,346
11203118002,4,川口市,戸塚南二丁目,0,,,1078,543,535,358
11203118003,4,川口市,戸塚南三丁目,0,,,1045,511,534,355
11203118004,4,川口市,戸塚南四丁目,0,,,976,478,498,339
11203118005,4,川口市,戸塚南五丁目,0,,,1005,499,506,342
112031190,3,川口市,本前川,0,,,3719,1836,1883,1496
11203119001,4,川口市,本前川一丁目,0,,,1247,598,649,507
11203119002,4,川口市,本前川二丁目,0,,,1312,654,658,515
11203119003,4,川口市,本前川三丁目,0,,,1160,584,576,474
11206,1,行田市,,0,,,78617,38736,39881,31876
112060010,3,行田市,忍,0,,,1056,514,542,470
11206001001,4,行田市,忍一丁目,0,,,765,371,394,317
11206001002,4,行田市,忍二丁目,0,,,291,143,148,153
112060020,2,行田市,城南,0,,,595,302,293,257
112060030,2,行田市,本丸,0,,,801,390,411,351
112060040,3,行田市,矢場,0,,,1177,575,602,483
11206004001,4,行田市,矢場一丁目,0,,,590,296,294,251
11206004002,4,行田市,矢場二丁目,0,,,587,279,308,232
112060050,3,行田市,城西,0,,,3162,1544,1618,1357
11206005001,4,行田市,城西一丁目,0,,,468,225,243,203
11206005002,4,行田市,城西二丁目,0,,,718,343,375,297
11206005003,4,行田市,城西三丁目,0,,,872,446,426,410
11206005004,4,行田市,城西四丁目,0,,,468,224,244,215
11206005005,4,行田市,城西五丁目,0,,,636,306,330,232
112060060,2,行田市,天満,0,,,318,157,161,139
112060070,2,行田市,行田,0,,,589,269,320,244
112060080,2,行田市,宮本,0,,,403,201,202,203
112060090,2,行田市,中央,0,,,448,217,231,217
112060100,2,行田市,旭町,0,,,620,286,334,262
112060110,2,行田市,向町,0,,,1225,583,642,485
112060120,3,行田市,佐間,0,,,3962,1984,1978,1724
11206012001,4,行田市,佐間一丁目,0,,,1390,690,700,610
11206012002,4,行田市,佐間二丁目,0,,,1474,718,756,624
11206012003,4,行田市,佐間三丁目,0,,,1098,576,522,490
112060130,2,行田市,緑町,0,,,572,292,280,246
112060140,3,行田市,持田,0,,,5081,2526,2555,2123
11206014001,4,行田市,持田一丁目,0,,,524,272,252,253
11206014002,4,行田市,持田二丁目,0,,,870,431,439,339
11206014003,4,行田市,持田三丁目,0,,,1917,958,959,763
11206014004,4,行田市,持田四丁目,0,,,1046,522,524,455
11206014005,4,行田市,持田五丁目,0,,,724,343,381,313
112060150,3,行田市,駒形,0,,,855,436,419,362
11206015001,4,行田市,駒形一丁目,0,,,560,284,276,241
11206015002,4,行田市,駒形二丁目,0,,,295,152,143,121
112060160,2,行田市,大字前谷,0,,,1155,605,550,344
112060170,3,行田市,谷郷,0,,,3504,1699,1805,1472
11206017001,4,行田市,谷郷一丁目,0,,,1485,721,764,624
11206017002,4,行田市,谷郷二丁目,0,,,759,370,389,290
